,NMFCC,Nfft,NwinL,NhopL,Overlap,Ksize,AVGPreprocesTime,AVGTrainTime,F1Score,TestAcc,EpochsRan
1036,24,4096,256,64,0.75,3,0 days 00:00:00.112631,0 days 00:01:19.094441,89.2,89.6,51
1037,24,4096,256,64,0.75,5,0 days 00:00:00.112631,0 days 00:01:22.567884,91.2,91.2,52
1038,24,4096,256,128,0.5,2,0 days 00:00:00.083385,0 days 00:01:46.786847,92.0,92.0,78
1039,24,4096,256,128,0.5,3,0 days 00:00:00.083385,0 days 00:01:17.225972,91.4,91.4,61
1040,24,4096,256,128,0.5,5,0 days 00:00:00.083385,0 days 00:00:49.118437,89.4,90.0,38
1041,24,4096,256,192,0.25,2,0 days 00:00:00.071529,0 days 00:01:16.258158,90.6,90.4,67
1042,24,4096,256,192,0.25,3,0 days 00:00:00.071529,0 days 00:00:54.618576,89.8,89.4,45
1043,24,4096,256,192,0.25,5,0 days 00:00:00.071529,0 days 00:00:45.208241,89.4,89.8,37
1044,24,4096,512,128,0.75,2,0 days 00:00:00.084524,0 days 00:01:33.193476,91.0,91.2,71
1045,24,4096,512,128,0.75,3,0 days 00:00:00.084524,0 days 00:00:59.253286,90.4,90.6,44
1046,24,4096,512,128,0.75,5,0 days 00:00:00.084524,0 days 00:00:57.877222,91.0,91.6,42
1047,24,4096,512,256,0.5,2,0 days 00:00:00.067438,0 days 00:01:11.531729,90.0,89.8,61
1048,24,4096,512,256,0.5,3,0 days 00:00:00.067438,0 days 00:01:00.864048,90.6,90.4,50
1049,24,4096,512,256,0.5,5,0 days 00:00:00.067438,0 days 00:01:00.387150,92.4,92.6,54
1050,24,4096,512,384,0.25,2,0 days 00:00:00.064618,0 days 00:01:17.435856,90.0,90.0,64
1051,24,4096,512,384,0.25,3,0 days 00:00:00.064618,0 days 00:00:53.937107,91.2,91.2,47
1052,24,4096,512,384,0.25,5,0 days 00:00:00.064618,0 days 00:01:01.814820,91.8,91.8,50
1053,24,4096,1024,256,0.75,2,0 days 00:00:00.068303,0 days 00:01:24.062235,90.2,90.2,63
1054,24,4096,1024,256,0.75,3,0 days 00:00:00.068303,0 days 00:01:14.938543,92.2,92.2,58
1055,24,4096,1024,256,0.75,5,0 days 00:00:00.068303,0 days 00:00:58.917533,91.6,91.8,48
1056,24,4096,1024,512,0.5,2,0 days 00:00:00.060516,0 days 00:01:13.016450,91.6,91.4,59
1057,24,4096,1024,512,0.5,3,0 days 00:00:00.060516,0 days 00:00:50.674927,90.4,90.2,45
1058,24,4096,1024,512,0.5,5,0 days 00:00:00.060516,0 days 00:00:50.186492,91.0,91.2,42
1059,24,4096,1024,768,0.25,2,0 days 00:00:00.058833,0 days 00:00:59.821932,89.4,89.4,52
1060,24,4096,1024,768,0.25,3,0 days 00:00:00.058833,0 days 00:00:53.223536,92.2,92.0,50
1061,24,4096,1024,768,0.25,5,0 days 00:00:00.058833,0 days 00:01:14.148468,93.0,93.0,59
1062,24,4096,2048,512,0.75,2,0 days 00:00:00.061122,0 days 00:01:09.443839,90.6,90.6,64
1063,24,4096,2048,512,0.75,3,0 days 00:00:00.061122,0 days 00:01:21.920503,92.4,92.4,62
1064,24,4096,2048,512,0.75,5,0 days 00:00:00.061122,0 days 00:00:59.314095,91.6,91.8,48
1065,24,4096,2048,1024,0.5,2,0 days 00:00:00.058661,0 days 00:01:06.401675,90.6,90.4,60
1066,24,4096,2048,1024,0.5,3,0 days 00:00:00.058661,0 days 00:00:57.573825,92.0,92.0,56
1067,24,4096,2048,1024,0.5,5,0 days 00:00:00.058661,0 days 00:00:55.616193,92.4,92.4,46
1068,24,4096,2048,1536,0.25,2,0 days 00:00:00.055956,0 days 00:01:08.365952,90.4,90.0,62
1069,24,4096,2048,1536,0.25,3,0 days 00:00:00.055956,0 days 00:01:23.731954,93.2,93.2,68
1070,24,4096,2048,1536,0.25,5,0 days 00:00:00.055956,0 days 00:01:34.242914,94.2,94.6,67
1071,24,4096,4096,1024,0.75,2,0 days 00:00:00.058562,0 days 00:01:13.789639,90.8,90.6,60
1072,24,4096,4096,1024,0.75,3,0 days 00:00:00.058562,0 days 00:01:17.551894,93.8,93.8,68
1073,24,4096,4096,1024,0.75,5,0 days 00:00:00.058562,0 days 00:01:46.648788,96.0,96.2,74
1074,24,4096,4096,2048,0.5,2,0 days 00:00:00.055587,0 days 00:00:58.400794,90.4,90.4,53
1075,24,4096,4096,2048,0.5,3,0 days 00:00:00.055587,0 days 00:01:33.545591,95.8,95.8,76
1076,24,4096,4096,2048,0.5,5,0 days 00:00:00.055587,0 days 00:01:34.369592,95.2,95.2,67
1077,24,4096,4096,3072,0.25,2,0 days 00:00:00.054264,0 days 00:01:02.430341,89.8,89.8,62
1078,24,4096,4096,3072,0.25,3,0 days 00:00:00.054264,0 days 00:01:19.115426,95.0,94.8,64
1079,24,4096,4096,3072,0.25,5,0 days 00:00:00.054264,0 days 00:01:06.746184,93.4,93.6,52
1080,27,256,256,64,0.75,2,0 days 00:00:00.392322,0 days 00:01:33.744463,89.4,89.6,74
1081,27,256,256,64,0.75,3,0 days 00:00:00.392322,0 days 00:01:23.587777,88.2,87.8,66
1082,27,256,256,64,0.75,5,0 days 00:00:00.392322,0 days 00:01:34.293186,87.0,87.0,67
1083,27,256,256,128,0.5,2,0 days 00:00:00.051757,0 days 00:01:10.410004,88.6,88.2,69
1084,27,256,256,128,0.5,3,0 days 00:00:00.051757,0 days 00:01:02.012997,88.8,88.6,64
1085,27,256,256,128,0.5,5,0 days 00:00:00.051757,0 days 00:01:09.024608,87.8,87.6,63
1086,27,256,256,192,0.25,2,0 days 00:00:00.051724,0 days 00:01:19.193257,86.8,86.2,71
1087,27,256,256,192,0.25,3,0 days 00:00:00.051724,0 days 00:01:23.173827,90.0,89.8,69
1088,27,256,256,192,0.25,5,0 days 00:00:00.051724,0 days 00:01:11.024411,91.2,91.4,72
1089,27,512,256,64,0.75,2,0 days 00:00:00.061554,0 days 00:01:21.050094,83.0,86.4,65
1090,27,512,256,64,0.75,3,0 days 00:00:00.061554,0 days 00:00:57.143081,71.8,80.4,43
1091,27,512,256,64,0.75,5,0 days 00:00:00.061554,0 days 00:01:11.667233,90.4,90.8,53
1092,27,512,256,128,0.5,2,0 days 00:00:00.055738,0 days 00:01:15.184492,89.8,89.4,70
1093,27,512,256,128,0.5,3,0 days 00:00:00.055738,0 days 00:01:01.348467,79.0,84.8,60
1094,27,512,256,128,0.5,5,0 days 00:00:00.055738,0 days 00:01:01.492044,89.8,90.0,58
1095,27,512,256,192,0.25,2,0 days 00:00:00.447802,0 days 00:01:33.145773,90.6,90.6,72
1096,27,512,256,192,0.25,3,0 days 00:00:00.447802,0 days 00:01:03.258026,91.0,91.0,69
1097,27,512,256,192,0.25,5,0 days 00:00:00.447802,0 days 00:00:57.095734,89.6,89.6,59
1098,27,512,512,128,0.75,2,0 days 00:00:00.056799,0 days 00:01:20.642126,90.2,90.0,74
1099,27,512,512,128,0.75,3,0 days 00:00:00.056799,0 days 00:00:57.157548,91.6,91.8,58
1100,27,512,512,128,0.75,5,0 days 00:00:00.056799,0 days 00:01:03.860134,92.0,92.2,58
1101,27,512,512,256,0.5,2,0 days 00:00:00.053866,0 days 00:01:09.354044,90.0,90.0,75
1102,27,512,512,256,0.5,3,0 days 00:00:00.053866,0 days 00:01:03.574729,92.8,93.0,70
1103,27,512,512,256,0.5,5,0 days 00:00:00.053866,0 days 00:00:57.808851,93.6,93.6,67
1104,27,512,512,384,0.25,2,0 days 00:00:00.051993,0 days 00:01:13.327811,89.6,89.2,77
1105,27,512,512,384,0.25,3,0 days 00:00:00.051993,0 days 00:00:46.736199,90.6,90.4,59
1106,27,512,512,384,0.25,5,0 days 00:00:00.051993,0 days 00:00:47.955481,91.0,91.2,57
1107,27,1024,256,64,0.75,2,0 days 00:00:00.069842,0 days 00:01:36.702549,89.6,89.4,68
1108,27,1024,256,64,0.75,3,0 days 00:00:00.069842,0 days 00:01:26.896008,91.4,91.4,68
1109,27,1024,256,64,0.75,5,0 days 00:00:00.069842,0 days 00:01:09.401597,88.4,89.2,52
1110,27,1024,256,128,0.5,2,0 days 00:00:00.060363,0 days 00:01:21.716400,89.6,89.2,69
1111,27,1024,256,128,0.5,3,0 days 00:00:00.060363,0 days 00:01:24.664000,91.2,91.4,71
1112,27,1024,256,128,0.5,5,0 days 00:00:00.060363,0 days 00:00:56.070533,89.8,90.2,56
1113,27,1024,256,192,0.25,2,0 days 00:00:00.056384,0 days 00:01:01.886657,91.2,91.2,70
1114,27,1024,256,192,0.25,3,0 days 00:00:00.056384,0 days 00:00:53.986258,90.0,90.0,54
1115,27,1024,256,192,0.25,5,0 days 00:00:00.833763,0 days 00:01:07.710793,93.0,93.2,72
1116,27,1024,512,128,0.75,2,0 days 00:00:00.064660,0 days 00:01:37.004786,91.6,91.6,80
1117,27,1024,512,128,0.75,3,0 days 00:00:00.064660,0 days 00:00:57.750282,90.6,90.6,55
1118,27,1024,512,128,0.75,5,0 days 00:00:00.064660,0 days 00:00:52.178120,91.2,91.8,49
1119,27,1024,512,256,0.5,2,0 days 00:00:00.057346,0 days 00:01:08.186753,91.4,91.2,75
1120,27,1024,512,256,0.5,3,0 days 00:00:00.057346,0 days 00:00:49.282525,90.4,90.2,56
1121,27,1024,512,256,0.5,5,0 days 00:00:00.057346,0 days 00:00:57.845792,92.0,91.8,62
1122,27,1024,512,384,0.25,2,0 days 00:00:00.055598,0 days 00:00:59.258730,90.2,89.8,61
1123,27,1024,512,384,0.25,3,0 days 00:00:00.055598,0 days 00:00:47.440656,91.8,91.6,59
1124,27,1024,512,384,0.25,5,0 days 00:00:00.055598,0 days 00:00:50.748325,91.6,91.6,56
1125,27,1024,1024,256,0.75,2,0 days 00:00:00.058830,0 days 00:00:59.093587,89.4,89.4,69
1126,27,1024,1024,256,0.75,3,0 days 00:00:00.058830,0 days 00:00:44.921110,84.6,87.0,47
1127,27,1024,1024,256,0.75,5,0 days 00:00:00.058830,0 days 00:00:44.950711,91.8,91.6,52
1128,27,1024,1024,512,0.5,2,0 days 00:00:00.056964,0 days 00:01:08.296066,91.8,91.6,66
1129,27,1024,1024,512,0.5,3,0 days 00:00:00.056964,0 days 00:00:45.550885,93.0,93.0,55
1130,27,1024,1024,512,0.5,5,0 days 00:00:00.056964,0 days 00:00:57.017909,91.2,91.2,54
1131,27,1024,1024,768,0.25,2,0 days 00:00:00.056944,0 days 00:00:47.437408,90.0,90.0,61
1132,27,1024,1024,768,0.25,3,0 days 00:00:00.056944,0 days 00:00:47.694052,91.2,91.2,52
1133,27,1024,1024,768,0.25,5,0 days 00:00:00.056944,0 days 00:01:00.496111,92.6,93.0,60
1134,27,2048,256,64,0.75,2,0 days 00:00:00.090035,0 days 00:01:26.312362,82.8,86.2,64
1135,27,2048,256,64,0.75,3,0 days 00:00:00.090035,0 days 00:01:38.523321,90.6,90.6,67
1136,27,2048,256,64,0.75,5,0 days 00:00:00.090035,0 days 00:00:56.176051,88.0,89.0,38
1137,27,2048,256,128,0.5,2,0 days 00:00:00.070615,0 days 00:01:17.012251,91.4,91.2,70
1138,27,2048,256,128,0.5,3,0 days 00:00:00.070615,0 days 00:01:06.996394,85.2,87.6,60
1139,27,2048,256,128,0.5,5,0 days 00:00:00.070615,0 days 00:00:55.313562,91.4,91.6,51
1140,27,2048,256,192,0.25,2,0 days 00:00:00.067841,0 days 00:01:14.596768,90.4,90.6,71
1141,27,2048,256,192,0.25,3,0 days 00:00:00.067841,0 days 00:00:44.027104,90.0,89.8,48
1142,27,2048,256,192,0.25,5,0 days 00:00:00.067841,0 days 00:00:43.539420,88.8,89.2,37
1143,27,2048,512,128,0.75,2,0 days 00:00:00.075372,0 days 00:01:27.528334,90.0,89.6,69
1144,27,2048,512,128,0.75,3,0 days 00:00:00.075372,0 days 00:00:49.481844,84.0,87.4,44
1145,27,2048,512,128,0.75,5,0 days 00:00:00.075372,0 days 00:00:55.914481,92.6,92.8,57
1146,27,2048,512,256,0.5,2,0 days 00:00:00.059972,0 days 00:01:04.351774,90.0,89.6,70
1147,27,2048,512,256,0.5,3,0 days 00:00:00.059972,0 days 00:00:33.087580,83.0,86.2,36
1148,27,2048,512,256,0.5,5,0 days 00:00:00.059972,0 days 00:00:49.574652,90.4,90.8,52
1149,27,2048,512,384,0.25,2,0 days 00:00:00.060998,0 days 00:00:55.202840,90.8,90.2,64
1150,27,2048,512,384,0.25,3,0 days 00:00:00.060998,0 days 00:00:50.642789,91.6,91.4,57
1151,27,2048,512,384,0.25,5,0 days 00:00:00.060998,0 days 00:00:43.270406,91.4,91.4,46
1152,27,2048,1024,256,0.75,2,0 days 00:00:00.058565,0 days 00:01:02.093022,90.4,90.2,69
1153,27,2048,1024,256,0.75,3,0 days 00:00:00.058565,0 days 00:00:47.366470,90.0,90.0,48
1154,27,2048,1024,256,0.75,5,0 days 00:00:00.058565,0 days 00:00:41.336104,90.4,90.8,47
1155,27,2048,1024,512,0.5,2,0 days 00:00:00.056060,0 days 00:00:52.355831,90.8,90.6,60
1156,27,2048,1024,512,0.5,3,0 days 00:00:00.056060,0 days 00:00:40.045426,92.0,91.8,46
1157,27,2048,1024,512,0.5,5,0 days 00:00:00.056060,0 days 00:00:50.093414,93.4,93.4,56
1158,27,2048,1024,768,0.25,2,0 days 00:00:00.058157,0 days 00:00:43.425515,89.4,89.2,51
1159,27,2048,1024,768,0.25,3,0 days 00:00:00.058157,0 days 00:00:51.566530,93.4,93.4,64
1160,27,2048,1024,768,0.25,5,0 days 00:00:00.058157,0 days 00:00:55.364701,93.2,93.6,61
1161,27,2048,2048,512,0.75,2,0 days 00:00:00.055482,0 days 00:00:51.462409,89.8,89.8,56
1162,27,2048,2048,512,0.75,3,0 days 00:00:00.055482,0 days 00:00:43.364437,91.0,90.8,51
1163,27,2048,2048,512,0.75,5,0 days 00:00:00.055482,0 days 00:00:44.518332,92.2,92.8,47
1164,27,2048,2048,1024,0.5,2,0 days 00:00:00.055964,0 days 00:00:52.577401,90.8,90.8,63
1165,27,2048,2048,1024,0.5,3,0 days 00:00:00.055964,0 days 00:00:31.444821,92.2,92.2,46
1166,27,2048,2048,1024,0.5,5,0 days 00:00:00.055964,0 days 00:00:44.079220,92.6,92.6,46
1167,27,2048,2048,1536,0.25,2,0 days 00:00:00.055425,0 days 00:00:45.933793,89.8,89.6,57
1168,27,2048,2048,1536,0.25,3,0 days 00:00:00.055425,0 days 00:00:56.395691,92.4,92.4,67
1169,27,2048,2048,1536,0.25,5,0 days 00:00:00.055425,0 days 00:00:52.592806,94.4,94.6,69
1170,27,4096,256,64,0.75,2,0 days 00:00:00.112333,0 days 00:01:29.310084,90.0,90.0,68
1171,27,4096,256,64,0.75,3,0 days 00:00:00.112333,0 days 00:01:10.350420,85.2,87.0,57
1172,27,4096,256,64,0.75,5,0 days 00:00:00.112333,0 days 00:01:17.580706,88.6,88.8,52
1173,27,4096,256,128,0.5,2,0 days 00:00:00.081736,0 days 00:01:20.630254,90.4,89.8,72
1174,27,4096,256,128,0.5,3,0 days 00:00:00.081736,0 days 00:00:52.956446,81.6,86.4,49
1175,27,4096,256,128,0.5,5,0 days 00:00:00.081736,0 days 00:00:41.438664,88.6,89.4,37
1176,27,4096,256,192,0.25,2,0 days 00:00:00.072233,0 days 00:01:12.754053,90.6,90.6,66
1177,27,4096,256,192,0.25,3,0 days 00:00:00.072233,0 days 00:00:47.573378,90.0,89.8,52
1178,27,4096,256,192,0.25,5,0 days 00:00:00.072233,0 days 00:00:48.624714,91.4,91.4,59
1179,27,4096,512,128,0.75,2,0 days 00:00:00.082516,0 days 00:01:16.603264,90.4,90.2,67
1180,27,4096,512,128,0.75,3,0 days 00:00:00.082516,0 days 00:01:13.330074,91.6,91.6,65
1181,27,4096,512,128,0.75,5,0 days 00:00:00.082516,0 days 00:00:58.239267,91.2,91.4,52
1182,27,4096,512,256,0.5,2,0 days 00:00:00.069089,0 days 00:01:35.839317,92.2,92.2,76
1183,27,4096,512,256,0.5,3,0 days 00:00:00.069089,0 days 00:00:46.089359,91.4,91.4,50
1184,27,4096,512,256,0.5,5,0 days 00:00:00.069089,0 days 00:00:49.533255,93.0,93.0,54
1185,27,4096,512,384,0.25,2,0 days 00:00:00.065968,0 days 00:01:06.136802,90.4,90.4,65
1186,27,4096,512,384,0.25,3,0 days 00:00:00.065968,0 days 00:00:43.437211,90.8,90.8,45
1187,27,4096,512,384,0.25,5,0 days 00:00:00.065968,0 days 00:00:53.519611,92.6,92.6,52
1188,27,4096,1024,256,0.75,2,0 days 00:00:00.070204,0 days 00:00:55.462658,89.4,89.4,63
1189,27,4096,1024,256,0.75,3,0 days 00:00:00.070204,0 days 00:00:46.798229,91.8,91.8,51
1190,27,4096,1024,256,0.75,5,0 days 00:00:00.070204,0 days 00:00:43.792527,90.8,91.0,44
1191,27,4096,1024,512,0.5,2,0 days 00:00:00.059506,0 days 00:01:05.379310,91.4,91.4,69
1192,27,4096,1024,512,0.5,3,0 days 00:00:00.059506,0 days 00:00:46.861162,92.6,92.6,53
1193,27,4096,1024,512,0.5,5,0 days 00:00:00.059506,0 days 00:00:44.824683,92.6,92.6,47
1194,27,4096,1024,768,0.25,2,0 days 00:00:00.056805,0 days 00:00:50.024892,90.0,89.6,63
1195,27,4096,1024,768,0.25,3,0 days 00:00:00.056805,0 days 00:00:52.834918,92.8,92.8,59
1196,27,4096,1024,768,0.25,5,0 days 00:00:00.056805,0 days 00:00:52.708975,92.8,93.2,53
1197,27,4096,2048,512,0.75,2,0 days 00:00:00.061953,0 days 00:00:49.164816,90.4,90.4,56
1198,27,4096,2048,512,0.75,3,0 days 00:00:00.061953,0 days 00:00:50.610552,92.2,92.0,64
1199,27,4096,2048,512,0.75,5,0 days 00:00:00.061953,0 days 00:01:10.665850,93.0,93.0,59
1200,27,4096,2048,1024,0.5,2,0 days 00:00:00.054832,0 days 00:00:45.260089,90.4,90.4,61
1201,27,4096,2048,1024,0.5,3,0 days 00:00:00.054832,0 days 00:00:53.290380,92.6,92.4,62
1202,27,4096,2048,1024,0.5,5,0 days 00:00:00.054832,0 days 00:01:14.731339,95.2,95.4,70
1203,27,4096,2048,1536,0.25,2,0 days 00:00:00.055493,0 days 00:00:48.899103,90.0,89.8,57
1204,27,4096,2048,1536,0.25,3,0 days 00:00:00.055493,0 days 00:00:57.553368,93.2,93.2,65
1205,27,4096,2048,1536,0.25,5,0 days 00:00:00.055493,0 days 00:01:03.443389,95.0,95.2,73
1206,27,4096,4096,1024,0.75,2,0 days 00:00:00.056083,0 days 00:00:41.507113,90.2,90.2,47
1207,27,4096,4096,1024,0.75,3,0 days 00:00:00.056083,0 days 00:01:03.175562,91.8,91.6,68
1208,27,4096,4096,1024,0.75,5,0 days 00:00:00.056083,0 days 00:01:18.662445,95.2,95.2,80
1209,27,4096,4096,2048,0.5,2,0 days 00:00:00.054250,0 days 00:00:37.398303,90.2,90.2,49
1210,27,4096,4096,2048,0.5,3,0 days 00:00:00.054250,0 days 00:01:03.996758,95.0,95.0,69
1211,27,4096,4096,2048,0.5,5,0 days 00:00:00.054250,0 days 00:00:49.179933,93.8,94.0,54
1212,27,4096,4096,3072,0.25,2,0 days 00:00:00.057822,0 days 00:00:56.850415,91.6,91.6,70
1213,27,4096,4096,3072,0.25,3,0 days 00:00:00.057822,0 days 00:00:50.593305,93.6,93.8,61
1214,27,4096,4096,3072,0.25,5,0 days 00:00:00.057822,0 days 00:00:56.938940,95.0,95.2,59
1215,30,256,256,64,0.75,2,0 days 00:00:00.606463,0 days 00:01:45.452946,88.4,88.6,70
1216,30,256,256,64,0.75,3,0 days 00:00:00.606463,0 days 00:01:40.277368,89.6,89.2,75
1217,30,256,256,64,0.75,5,0 days 00:00:00.606463,0 days 00:01:43.368955,89.6,89.2,71
1218,30,256,256,128,0.5,2,0 days 00:00:00.056915,0 days 00:01:23.731360,87.0,86.6,74
1219,30,256,256,128,0.5,3,0 days 00:00:00.056915,0 days 00:01:08.216900,86.4,85.0,68
1220,30,256,256,128,0.5,5,0 days 00:00:00.056915,0 days 00:01:12.686829,90.2,90.6,64
1221,30,256,256,192,0.25,2,0 days 00:00:00.053928,0 days 00:00:52.178461,84.4,83.2,58
1222,30,256,256,192,0.25,3,0 days 00:00:00.053928,0 days 00:01:10.032109,88.2,87.2,72
1223,30,256,256,192,0.25,5,0 days 00:00:00.053928,0 days 00:01:12.704279,91.0,90.8,72
1224,30,512,256,64,0.75,2,0 days 00:00:00.059706,0 days 00:01:23.571590,83.4,86.6,63
1225,30,512,256,64,0.75,3,0 days 00:00:00.059706,0 days 00:00:56.918278,71.8,79.8,42
1226,30,512,256,64,0.75,5,0 days 00:00:00.059706,0 days 00:01:01.895944,90.6,90.8,44
1227,30,512,256,128,0.5,2,0 days 00:00:00.058871,0 days 00:01:14.366046,90.4,90.0,71
1228,30,512,256,128,0.5,3,0 days 00:00:00.058871,0 days 00:00:58.803457,78.0,84.6,57
1229,30,512,256,128,0.5,5,0 days 00:00:00.058871,0 days 00:00:52.869558,88.6,89.0,51
1230,30,512,256,192,0.25,2,0 days 00:00:00.053454,0 days 00:00:58.046456,89.2,89.0,64
1231,30,512,256,192,0.25,3,0 days 00:00:00.053454,0 days 00:01:08.972925,90.6,90.6,70
1232,30,512,256,192,0.25,5,0 days 00:00:00.053454,0 days 00:00:56.519345,88.8,88.6,57
1233,30,512,512,128,0.75,2,0 days 00:00:00.059669,0 days 00:01:01.213397,84.8,87.2,56
1234,30,512,512,128,0.75,3,0 days 00:00:00.059669,0 days 00:01:19.755055,90.6,90.6,63
1235,30,512,512,128,0.75,5,0 days 00:00:00.059669,0 days 00:01:04.673839,92.0,92.4,56
1236,30,512,512,256,0.5,2,0 days 00:00:00.053354,0 days 00:01:12.753733,89.4,88.8,76
1237,30,512,512,256,0.5,3,0 days 00:00:00.053354,0 days 00:01:00.907843,91.0,90.8,65
1238,30,512,512,256,0.5,5,0 days 00:00:00.053354,0 days 00:01:00.874580,92.6,92.6,63
1239,30,512,512,384,0.25,2,0 days 00:00:00.052543,0 days 00:01:06.938546,90.4,90.0,71
1240,30,512,512,384,0.25,3,0 days 00:00:00.052543,0 days 00:01:10.702387,92.0,91.8,60
1241,30,512,512,384,0.25,5,0 days 00:00:00.052543,0 days 00:00:47.838342,92.4,92.4,50
1242,30,1024,256,64,0.75,2,0 days 00:00:00.066562,0 days 00:01:48.459779,91.4,91.6,74
1243,30,1024,256,64,0.75,3,0 days 00:00:00.066562,0 days 00:01:02.733154,68.8,80.0,49
1244,30,1024,256,64,0.75,5,0 days 00:00:00.066562,0 days 00:01:31.063883,91.6,91.6,61
1245,30,1024,256,128,0.5,2,0 days 00:00:00.059591,0 days 00:01:24.775032,91.0,91.0,67
1246,30,1024,256,128,0.5,3,0 days 00:00:00.059591,0 days 00:00:58.622050,89.6,89.4,57
1247,30,1024,256,128,0.5,5,0 days 00:00:00.059591,0 days 00:01:04.947136,89.4,89.6,50
1248,30,1024,256,192,0.25,2,0 days 00:00:00.055343,0 days 00:01:08.656968,91.0,91.0,68
1249,30,1024,256,192,0.25,3,0 days 00:00:00.055343,0 days 00:01:05.611048,91.0,91.0,62
1250,30,1024,256,192,0.25,5,0 days 00:00:00.055343,0 days 00:01:13.790695,92.6,92.8,72
1251,30,1024,512,128,0.75,2,0 days 00:00:00.059277,0 days 00:01:37.582242,90.2,90.0,80
1252,30,1024,512,128,0.75,3,0 days 00:00:00.059277,0 days 00:01:00.170512,89.4,89.6,61
1253,30,1024,512,128,0.75,5,0 days 00:00:00.059277,0 days 00:01:02.233996,90.2,90.8,61
1254,30,1024,512,256,0.5,2,0 days 00:00:00.055035,0 days 00:01:13.178840,90.8,90.6,74
1255,30,1024,512,256,0.5,3,0 days 00:00:00.055035,0 days 00:00:54.770001,90.2,90.2,56
1256,30,1024,512,256,0.5,5,0 days 00:00:00.055035,0 days 00:01:05.349656,91.8,91.8,63
1257,30,1024,512,384,0.25,2,0 days 00:00:00.053930,0 days 00:01:03.218368,90.4,90.4,67
1258,30,1024,512,384,0.25,3,0 days 00:00:00.053930,0 days 00:00:49.283950,91.8,91.6,61
1259,30,1024,512,384,0.25,5,0 days 00:00:00.053930,0 days 00:00:45.173611,90.6,90.8,49
1260,30,1024,1024,256,0.75,2,0 days 00:00:00.060057,0 days 00:01:14.090933,90.6,90.6,71
1261,30,1024,1024,256,0.75,3,0 days 00:00:00.060057,0 days 00:00:53.841615,92.0,91.8,58
1262,30,1024,1024,256,0.75,5,0 days 00:00:00.060057,0 days 00:00:48.030968,92.2,92.4,49
1263,30,1024,1024,512,0.5,2,0 days 00:00:00.053729,0 days 00:00:55.490352,91.4,91.4,65
1264,30,1024,1024,512,0.5,3,0 days 00:00:00.053729,0 days 00:00:54.128170,91.8,91.6,57
1265,30,1024,1024,512,0.5,5,0 days 00:00:00.053729,0 days 00:00:45.267515,91.2,91.2,54
1266,30,1024,1024,768,0.25,2,0 days 00:00:00.052586,0 days 00:00:56.436740,89.6,89.6,66
1267,30,1024,1024,768,0.25,3,0 days 00:00:00.052586,0 days 00:00:45.216467,92.0,92.0,53
1268,30,1024,1024,768,0.25,5,0 days 00:00:00.052586,0 days 00:00:48.814677,92.4,92.4,55
1269,30,2048,256,64,0.75,2,0 days 00:00:00.082761,0 days 00:01:54.963591,91.2,91.0,77
1270,30,2048,256,64,0.75,3,0 days 00:00:00.082761,0 days 00:01:23.895814,90.6,90.6,64
1271,30,2048,256,64,0.75,5,0 days 00:00:00.082761,0 days 00:01:16.666218,91.8,91.8,53
1272,30,2048,256,128,0.5,2,0 days 00:00:00.068070,0 days 00:01:28.570922,90.6,90.6,75
1273,30,2048,256,128,0.5,3,0 days 00:00:00.068070,0 days 00:00:38.147908,80.0,84.0,35
1274,30,2048,256,128,0.5,5,0 days 00:00:00.068070,0 days 00:01:02.436619,91.4,91.4,54
1275,30,2048,256,192,0.25,2,0 days 00:00:00.062625,0 days 00:01:24.784389,90.6,90.6,68
1276,30,2048,256,192,0.25,3,0 days 00:00:00.062625,0 days 00:00:56.322784,83.0,87.4,54
1277,30,2048,256,192,0.25,5,0 days 00:00:00.062625,0 days 00:00:50.485947,90.6,90.8,51
1278,30,2048,512,128,0.75,2,0 days 00:00:00.071057,0 days 00:01:22.998326,89.0,88.8,70
1279,30,2048,512,128,0.75,3,0 days 00:00:00.071057,0 days 00:00:41.549559,88.0,89.2,40
1280,30,2048,512,128,0.75,5,0 days 00:00:00.071057,0 days 00:00:59.089344,91.4,91.4,53
1281,30,2048,512,256,0.5,2,0 days 00:00:00.061080,0 days 00:01:10.747643,90.8,90.8,65
1282,30,2048,512,256,0.5,3,0 days 00:00:00.061080,0 days 00:00:42.649260,90.4,90.2,43
1283,30,2048,512,256,0.5,5,0 days 00:00:00.061080,0 days 00:01:03.497362,91.2,91.6,54
1284,30,2048,512,384,0.25,2,0 days 00:00:00.058108,0 days 00:01:03.937965,88.8,88.2,60
1285,30,2048,512,384,0.25,3,0 days 00:00:00.058108,0 days 00:00:53.564887,91.2,91.2,54
1286,30,2048,512,384,0.25,5,0 days 00:00:00.058108,0 days 00:00:52.994509,91.6,91.6,49
1287,30,2048,1024,256,0.75,2,0 days 00:00:00.061362,0 days 00:01:12.765888,90.4,90.2,56
1288,30,2048,1024,256,0.75,3,0 days 00:00:00.061362,0 days 00:00:57.378952,90.6,90.6,55
1289,30,2048,1024,256,0.75,5,0 days 00:00:00.061362,0 days 00:00:50.313023,91.6,91.6,45
1290,30,2048,1024,512,0.5,2,0 days 00:00:00.056201,0 days 00:01:04.987244,91.4,91.2,70
1291,30,2048,1024,512,0.5,3,0 days 00:00:00.056201,0 days 00:00:50.926720,91.8,91.6,50
